dataset_name,sequence_name,source_file,split,read_status,width,height,aspect_ratio,file_size_bytes,mean_brightness,brightness_std,contrast,laplacian_variance,blur_score,dark_pixel_ratio,bright_pixel_ratio,mean_saturation,black_suspect,white_suspect,underexposed_suspect,overexposed_suspect,blur_suspect,assessment_source
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-01303.png,NOT_PROVIDED,OK,640,480,1.333333,401553,99.0078,63.3574,63.3574,46.2622,46.2622,0.018483,0.074222,70.8354,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-01316.png,NOT_PROVIDED,OK,640,480,1.333333,410627,100.5079,64.8379,64.8379,46.8912,46.8912,0.017529,0.088112,68.1546,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-01353.png,NOT_PROVIDED,OK,640,480,1.333333,391755,106.5169,66.9359,66.9359,40.7073,40.7073,0.014443,0.108457,62.9003,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-01378.png,NOT_PROVIDED,OK,640,480,1.333333,391615,109.5839,69.9835,69.9835,39.9021,39.9021,0.013714,0.118581,59.2096,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-01397.png,NOT_PROVIDED,OK,640,480,1.333333,391708,111.8408,70.645,70.645,40.4193,40.4193,0.012871,0.122842,58.2172,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-01452.png,NOT_PROVIDED,OK,640,480,1.333333,374330,111.8266,75.2664,75.2664,34.2604,34.2604,0.013509,0.144482,49.2734,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-01462.png,NOT_PROVIDED,OK,640,480,1.333333,374702,111.3307,75.0433,75.0433,34.2719,34.2719,0.014821,0.143164,46.9625,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-01567.png,NOT_PROVIDED,OK,640,480,1.333333,421631,97.0401,54.1056,54.1056,45.853,45.853,0.015846,0.018594,70.8823,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-01609.png,NOT_PROVIDED,OK,640,480,1.333333,414025,97.5074,53.9079,53.9079,44.4708,44.4708,0.015306,0.017132,67.5631,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-01716.png,NOT_PROVIDED,OK,640,480,1.333333,409379,106.7038,61.5303,61.5303,42.9045,42.9045,0.013691,0.070296,56.8719,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-01731.png,NOT_PROVIDED,OK,640,480,1.333333,393735,115.1231,69.1092,69.1092,38.2263,38.2263,0.011637,0.133044,51.6562,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-01745.png,NOT_PROVIDED,OK,640,480,1.333333,440284,106.062,61.3684,61.3684,57.1515,57.1515,0.015918,0.064238,54.6416,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-01885.png,NOT_PROVIDED,OK,640,480,1.333333,372935,108.8762,76.0769,76.0769,29.7309,29.7309,0.020101,0.154372,50.9069,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-02055.png,NOT_PROVIDED,OK,640,480,1.333333,347165,105.0822,84.2059,84.2059,27.2337,27.2337,0.097484,0.151686,33.5429,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-02062.png,NOT_PROVIDED,OK,640,480,1.333333,348100,109.0076,85.0655,85.0655,26.6685,26.6685,0.092425,0.157738,32.6433,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-02091.png,NOT_PROVIDED,OK,640,480,1.333333,343397,79.4503,72.6881,72.6881,22.6587,22.6587,0.088861,0.081136,46.9905,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-02148.png,NOT_PROVIDED,OK,640,480,1.333333,332390,100.6943,83.7255,83.7255,21.6625,21.6625,0.038975,0.170449,43.5473,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-02272.png,NOT_PROVIDED,OK,640,480,1.333333,339082,106.98,81.3623,81.3623,23.0038,23.0038,0.031074,0.152594,38.1823,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-02305.png,NOT_PROVIDED,OK,640,480,1.333333,358237,93.4634,66.7414,66.7414,31.7924,31.7924,0.064743,0.049463,36.1064,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-02315.png,NOT_PROVIDED,OK,640,480,1.333333,359330,78.0508,52.7882,52.7882,32.5117,32.5117,0.02723,0.024001,51.1724,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-02423.png,NOT_PROVIDED,OK,640,480,1.333333,387673,105.5879,69.2825,69.2825,33.6117,33.6117,0.012048,0.120247,62.9143,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-02470.png,NOT_PROVIDED,OK,640,480,1.333333,373790,112.3594,73.5705,73.5705,30.2302,30.2302,0.011546,0.145264,52.7723,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-02560.png,NOT_PROVIDED,OK,640,480,1.333333,348527,91.8286,66.6303,66.6303,32.1982,32.1982,0.032259,0.067572,42.8297,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-02771.png,NOT_PROVIDED,OK,640,480,1.333333,379534,101.7167,73.9688,73.9688,31.8374,31.8374,0.021061,0.131025,54.9113,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-02872.png,NOT_PROVIDED,OK,640,480,1.333333,324894,107.1985,84.2595,84.2595,30.0851,30.0851,0.090501,0.158014,31.8838,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-02904.png,NOT_PROVIDED,OK,640,480,1.333333,323443,101.1997,78.7949,78.7949,23.0455,23.0455,0.038493,0.151309,47.3591,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-03003.png,NOT_PROVIDED,OK,640,480,1.333333,342424,106.555,78.6426,78.6426,25.3713,25.3713,0.017132,0.15624,54.2861,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-03069.png,NOT_PROVIDED,OK,640,480,1.333333,311142,106.8741,84.269,84.269,31.9389,31.9389,0.079082,0.153047,30.4864,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-03168.png,NOT_PROVIDED,OK,640,480,1.333333,355672,110.8222,73.6192,73.6192,28.9199,28.9199,0.010055,0.134163,63.5027,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-03282.png,NOT_PROVIDED,OK,640,480,1.333333,395667,100.3231,56.4812,56.4812,38.1726,38.1726,0.002669,0.058887,86.209,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-03501.png,NOT_PROVIDED,OK,640,480,1.333333,364354,117.0405,67.4576,67.4576,26.0498,26.0498,0.00276,0.123008,52.1677,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-03512.png,NOT_PROVIDED,OK,640,480,1.333333,361753,114.4732,70.9127,70.9127,23.6737,23.6737,0.006292,0.139173,50.1524,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-03531.png,NOT_PROVIDED,OK,640,480,1.333333,330069,110.2688,77.5175,77.5175,20.1734,20.1734,0.013991,0.167448,45.014,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-03578.png,NOT_PROVIDED,OK,640,480,1.333333,327803,104.9617,81.9834,81.9834,27.1902,27.1902,0.0961,0.142572,28.8792,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-03611.png,NOT_PROVIDED,OK,640,480,1.333333,316186,103.6276,82.4745,82.4745,22.0226,22.0226,0.039232,0.169613,43.0861,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-03650.png,NOT_PROVIDED,OK,640,480,1.333333,346377,87.2589,70.3621,70.3621,22.3138,22.3138,0.033584,0.094769,57.608,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-03751.png,NOT_PROVIDED,OK,640,480,1.333333,330539,86.0441,67.0426,67.0426,20.9982,20.9982,0.047158,0.073545,52.6722,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-03891.png,NOT_PROVIDED,OK,640,480,1.333333,351985,88.5562,63.3505,63.3505,27.4724,27.4724,0.056195,0.037282,45.7255,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-03895.png,NOT_PROVIDED,OK,640,480,1.333333,349901,87.4471,63.6406,63.6406,27.2009,27.2009,0.070397,0.033164,49.3481,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-03901.png,NOT_PROVIDED,OK,640,480,1.333333,334476,81.9201,60.5178,60.5178,25.5004,25.5004,0.028942,0.050394,69.2744,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-04016.png,NOT_PROVIDED,OK,640,480,1.333333,300429,98.6716,86.5792,86.5792,16.0148,16.0148,0.126283,0.171898,41.9524,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-04023.png,NOT_PROVIDED,OK,640,480,1.333333,293023,99.8558,86.9108,86.9108,17.4772,17.4772,0.11153,0.178369,36.47,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-04051.png,NOT_PROVIDED,OK,640,480,1.333333,327379,101.8278,77.7402,77.7402,25.6807,25.6807,0.092848,0.110814,30.4029,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-04151.png,NOT_PROVIDED,OK,640,480,1.333333,282632,105.7475,84.4428,84.4428,16.1909,16.1909,0.043249,0.173717,25.9254,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-04254.png,NOT_PROVIDED,OK,640,480,1.333333,306410,99.1853,78.2554,78.2554,25.4834,25.4834,0.046901,0.134134,30.4955,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-04439.png,NOT_PROVIDED,OK,640,480,1.333333,384187,100.1108,59.7719,59.7719,29.6499,29.6499,0.01557,0.040199,70.9839,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-04509.png,NOT_PROVIDED,OK,640,480,1.333333,386128,97.1538,56.7357,56.7357,28.8482,28.8482,0.009053,0.033135,73.467,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-04590.png,NOT_PROVIDED,OK,640,480,1.333333,388677,101.9173,65.5924,65.5924,28.9634,28.9634,0.013102,0.065641,61.3818,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-04596.png,NOT_PROVIDED,OK,640,480,1.333333,374554,100.6553,65.4094,65.4094,26.0234,26.0234,0.012148,0.065638,59.8946,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-04779.png,NOT_PROVIDED,OK,640,480,1.333333,405455,101.976,58.5231,58.5231,36.0543,36.0543,0.003516,0.046471,75.2739,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-04880.png,NOT_PROVIDED,OK,640,480,1.333333,374234,112.4386,70.393,70.393,25.4586,25.4586,0.006204,0.103249,52.3288,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-04932.png,NOT_PROVIDED,OK,640,480,1.333333,384238,101.4352,64.5316,64.5316,28.9925,28.9925,0.005283,0.079694,69.9412,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-04985.png,NOT_PROVIDED,OK,640,480,1.333333,376318,106.9342,67.1765,67.1765,27.8588,27.8588,0.00486,0.106696,66.3445,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-04995.png,NOT_PROVIDED,OK,640,480,1.333333,373291,106.2414,67.4042,67.4042,29.6599,29.6599,0.004827,0.108464,65.0716,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05034.png,NOT_PROVIDED,OK,640,480,1.333333,399572,99.6245,59.3917,59.3917,39.9673,39.9673,0.003587,0.063372,80.5304,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05062.png,NOT_PROVIDED,OK,640,480,1.333333,413743,93.7491,50.3013,50.3013,45.7624,45.7624,0.003359,0.026025,89.9521,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05074.png,NOT_PROVIDED,OK,640,480,1.333333,412344,93.3592,50.4045,50.4045,44.3431,44.3431,0.003385,0.026761,91.1052,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05187.png,NOT_PROVIDED,OK,640,480,1.333333,418723,92.9531,54.6034,54.6034,44.1724,44.1724,0.004329,0.032581,85.2397,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05198.png,NOT_PROVIDED,OK,640,480,1.333333,414200,93.7564,55.5804,55.5804,41.5683,41.5683,0.004792,0.037191,83.1673,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05231.png,NOT_PROVIDED,OK,640,480,1.333333,402651,95.0784,59.7358,59.7358,35.6143,35.6143,0.009665,0.052152,73.3101,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05234.png,NOT_PROVIDED,OK,640,480,1.333333,404393,95.5593,60.2026,60.2026,35.6833,35.6833,0.010303,0.053708,72.8613,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05238.png,NOT_PROVIDED,OK,640,480,1.333333,405905,96.0019,60.5943,60.5943,36.384,36.384,0.011305,0.056934,73.6052,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05287.png,NOT_PROVIDED,OK,640,480,1.333333,412295,95.3593,55.342,55.342,42.8722,42.8722,0.008083,0.031126,69.939,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05353.png,NOT_PROVIDED,OK,640,480,1.333333,397952,97.1269,58.8827,58.8827,34.79,34.79,0.01057,0.051175,69.4648,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05362.png,NOT_PROVIDED,OK,640,480,1.333333,393223,98.7139,61.3736,61.3736,32.6936,32.6936,0.009176,0.062682,66.729,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05450.png,NOT_PROVIDED,OK,640,480,1.333333,380656,111.3391,70.9048,70.9048,27.0829,27.0829,0.002783,0.129281,54.835,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05479.png,NOT_PROVIDED,OK,640,480,1.333333,364418,110.046,71.3992,71.3992,23.5051,23.5051,0.000163,0.134453,50.9554,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05535.png,NOT_PROVIDED,OK,640,480,1.333333,376349,105.2527,73.4003,73.4003,26.1478,26.1478,0.007145,0.123594,48.8375,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05553.png,NOT_PROVIDED,OK,640,480,1.333333,372352,107.376,73.4194,73.4194,26.2002,26.2002,0.005765,0.132799,45.8497,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05719.png,NOT_PROVIDED,OK,640,480,1.333333,342586,89.5239,67.0359,67.0359,20.6038,20.6038,0.040166,0.082829,45.0287,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05733.png,NOT_PROVIDED,OK,640,480,1.333333,369432,103.84,69.7352,69.7352,26.9686,26.9686,0.018151,0.104163,44.3261,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05779.png,NOT_PROVIDED,OK,640,480,1.333333,387199,86.1105,56.3816,56.3816,30.6105,30.6105,0.019762,0.049564,61.5272,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05786.png,NOT_PROVIDED,OK,640,480,1.333333,381896,96.8925,62.2848,62.2848,30.7896,30.7896,0.006546,0.075472,62.939,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05788.png,NOT_PROVIDED,OK,640,480,1.333333,386851,101.0203,63.8821,63.8821,31.0117,31.0117,0.004365,0.084772,61.8569,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05809.png,NOT_PROVIDED,OK,640,480,1.333333,380191,106.8244,65.1779,65.1779,28.4931,28.4931,0.000225,0.104053,62.4743,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05848.png,NOT_PROVIDED,OK,640,480,1.333333,372837,109.3035,67.2831,67.2831,25.2371,25.2371,0.000456,0.117259,59.2335,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05859.png,NOT_PROVIDED,OK,640,480,1.333333,370880,111.2096,69.3847,69.3847,24.5549,24.5549,0.000163,0.128379,56.1792,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05863.png,NOT_PROVIDED,OK,640,480,1.333333,380376,111.9793,69.9718,69.9718,25.1149,25.1149,9.4e-05,0.132044,56.5482,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05963.png,NOT_PROVIDED,OK,640,480,1.333333,339299,100.4669,82.0082,82.0082,19.7704,19.7704,0.091149,0.146396,39.4189,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05980.png,NOT_PROVIDED,OK,640,480,1.333333,348541,100.3634,79.3378,79.3378,24.7792,24.7792,0.086172,0.13582,36.4572,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-1,Egensevej\Egensevej-1\cam1-05990.png,NOT_PROVIDED,OK,640,480,1.333333,357631,99.4572,75.2978,75.2978,35.5276,35.5276,0.087855,0.107015,33.7515,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-2,Egensevej\Egensevej-2\cam1-00065.png,NOT_PROVIDED,OK,640,480,1.333333,227017,108.3634,49.3224,49.3224,28.7938,28.7938,0.0,0.000374,33.5415,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-2,Egensevej\Egensevej-2\cam1-00116.png,NOT_PROVIDED,OK,640,480,1.333333,226535,108.9771,49.2123,49.2123,25.7822,25.7822,0.0,0.000563,32.5639,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-2,Egensevej\Egensevej-2\cam1-00199.png,NOT_PROVIDED,OK,640,480,1.333333,240212,110.4636,49.5071,49.5071,33.3681,33.3681,0.0,0.000407,32.2792,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-2,Egensevej\Egensevej-2\cam1-00259.png,NOT_PROVIDED,OK,640,480,1.333333,218460,108.7881,49.2578,49.2578,29.0232,29.0232,0.0,0.000309,31.4871,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-2,Egensevej\Egensevej-2\cam1-00383.png,NOT_PROVIDED,OK,640,480,1.333333,230080,107.7712,49.8368,49.8368,22.5492,22.5492,0.0,0.000186,33.4776,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-2,Egensevej\Egensevej-2\cam1-00385.png,NOT_PROVIDED,OK,640,480,1.333333,233049,107.7957,49.8553,49.8553,23.6357,23.6357,0.0,0.000212,33.4735,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-2,Egensevej\Egensevej-2\cam1-00395.png,NOT_PROVIDED,OK,640,480,1.333333,231723,107.7795,49.8278,49.8278,23.0526,23.0526,0.0,0.000221,33.4873,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-2,Egensevej\Egensevej-2\cam1-00419.png,NOT_PROVIDED,OK,640,480,1.333333,235106,107.8561,50.0192,50.0192,26.7445,26.7445,0.0,0.000306,33.8543,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-2,Egensevej\Egensevej-2\cam1-00430.png,NOT_PROVIDED,OK,640,480,1.333333,232244,107.882,50.0516,50.0516,27.3292,27.3292,0.0,0.000374,33.8909,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-2,Egensevej\Egensevej-2\cam1-00576.png,NOT_PROVIDED,OK,640,480,1.333333,225546,110.1282,48.8128,48.8128,20.0497,20.0497,0.0,7.5e-05,30.6759,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-2,Egensevej\Egensevej-2\cam1-00665.png,NOT_PROVIDED,OK,640,480,1.333333,233138,107.7424,50.1535,50.1535,17.97,17.97,0.0,1e-05,33.5127,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
AAU RainSnow,Egensevej-2,Egensevej\Egensevej-2\cam1-00681.png,NOT_PROVIDED,OK,640,480,1.333333,227905,108.1058,49.8229,49.8229,17.2708,17.2708,0.0,2e-05,32.7568,FALSE,FALSE,FALSE,FALSE,TRUE,AUTOMATIC_ESTIMATE
