selection_id,dataset_name,sequence_id,source_sequence_id,source_file,annotation_file,original_class,mapped_class,lighting,weather,distance,road_type,bbox_size_category,camera_view,traffic_density,mean_vehicles_per_image,scene_metadata_source,scene_metadata_review_status,selection_reason,target_subset,selected,manual_review_status,notes
SEL_000001,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00000040.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,FAR,UNKNOWN,SMALL,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002673,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00015875.jpg,FROM_SOURCE_DATASET,pickup_truck,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002674,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00015877.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002675,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00015889.jpg,FROM_SOURCE_DATASET,articulated_truck,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002676,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00015897.jpg,FROM_SOURCE_DATASET,pickup_truck,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002677,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00015907.jpg,FROM_SOURCE_DATASET,motorized_vehicle,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002678,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00015914.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002679,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00015915.jpg,FROM_SOURCE_DATASET,motorized_vehicle,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002680,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00015929.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002681,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00015942.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002682,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00015959.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002683,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00015995.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002684,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016015.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002685,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016029.jpg,FROM_SOURCE_DATASET,pickup_truck,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002686,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016115.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002687,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016131.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002688,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016139.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002689,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016148.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002690,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016164.jpg,FROM_SOURCE_DATASET,pickup_truck,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002691,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016188.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002692,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016189.jpg,FROM_SOURCE_DATASET,pickup_truck,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002693,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016193.jpg,FROM_SOURCE_DATASET,single_unit_truck,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002694,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016195.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002695,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016219.jpg,FROM_SOURCE_DATASET,work_van,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002696,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016237.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002697,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016251.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002698,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016333.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002699,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016334.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002700,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016382.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002701,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016414.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002702,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016439.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002703,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016446.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002704,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016458.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002705,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016497.jpg,FROM_SOURCE_DATASET,pickup_truck,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002706,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016515.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002707,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016519.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002708,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016532.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002709,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016544.jpg,FROM_SOURCE_DATASET,motorized_vehicle,vehicle,NOT_VERIFIED,NOT_VERIFIED,FAR,UNKNOWN,SMALL,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002710,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016549.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002711,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016564.jpg,FROM_SOURCE_DATASET,pickup_truck,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002712,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016571.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002713,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016572.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002714,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016587.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002715,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016636.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002716,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016646.jpg,FROM_SOURCE_DATASET,pickup_truck,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002717,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016660.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002718,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016682.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002719,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016686.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002720,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016755.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002721,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016769.jpg,FROM_SOURCE_DATASET,single_unit_truck,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_002722,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016792.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,EXTENDED,FALSE,PENDING,Không copy file; chỉ proposal.
